,Airport,Hour,AIRPORT_POS,AvgDelay,LowDelay,HighDelay,Count
247,RST,-1,"{'lat': 43.90883, 'lon': -92.49799}",-9.5,-12.0,-7.0,0.08
256,SCC,-1,"{'lat': 70.19476, 'lon': -148.46516}",-13.0,-18.0,-8.0,0.08
269,SMX,-1,"{'lat': 34.89925, 'lon': -120.45758000000001}",4.5,0.0,9.0,0.08
274,STC,-1,"{'lat': 45.545320000000004, 'lon': -94.05834}",35.0,-6.0,76.0,0.08
279,SUX,-1,"{'lat': 42.4026, 'lon': -96.38436999999999}",31.5,19.0,44.0,0.08
280,SWF,-1,"{'lat': 41.504090000000005, 'lon': -74.10484}",0.5,-6.0,7.0,0.08
290,TWF,-1,"{'lat': 42.4818, 'lon': -114.48773999999999}",1.5,1.0,2.0,0.08
291,TXK,-1,"{'lat': 33.45371, 'lon': -93.99101999999999}",39.5,25.0,54.0,0.08
294,VEL,-1,"{'lat': 40.4409, 'lon': -109.50992}",-8.5,-9.0,-8.0,0.08
297,WRG,-1,"{'lat': 56.48433000000001, 'lon': -132.36982}",-4.0,-12.0,4.0,0.08
7,ADK,-1,"{'lat': 51.877959999999995, 'lon': -176.64603}",-27.0,-27.0,-27.0,0.04
23,BET,-1,"{'lat': 60.77978, 'lon': -161.838}",-5.0,-5.0,-5.0,0.04
35,BQK,-1,"{'lat': 31.25903, 'lon': -81.46631}",-13.0,-13.0,-13.0,0.04
70,CSG,-1,"{'lat': 32.516329999999996, 'lon': -84.93885999999999}",-8.0,-8.0,-8.0,0.04
96,EWN,-1,"{'lat': 35.07297, 'lon': -77.04294}",-11.0,-11.0,-11.0,0.04
111,GCK,-1,"{'lat': 37.92752, 'lon': -100.72440999999999}",10.0,10.0,10.0,0.04
113,GGG,-1,"{'lat': 32.384859999999996, 'lon': -94.71171}",16.0,16.0,16.0,0.04
118,GRI,-1,"{'lat': 40.96747, 'lon': -98.30861}",-10.0,-10.0,-10.0,0.04
126,GUM,-1,"{'lat': 13.48345, 'lon': -144.79598000000001}",63.0,63.0,63.0,0.04
137,IAG,-1,"{'lat': 43.10726, 'lon': -78.94538}",4.0,4.0,4.0,0.04
141,ILG,-1,"{'lat': 39.67872, 'lon': -75.60653}",38.0,38.0,38.0,0.04
153,JLN,-1,"{'lat': 37.15181, 'lon': -94.49826999999999}",15.0,15.0,15.0,0.04
159,LAR,-1,"{'lat': 41.31205, 'lon': -105.67499}",17.0,17.0,17.0,0.04
161,LAW,-1,"{'lat': 34.56771, 'lon': -98.41664}",78.0,78.0,78.0,0.04
175,LWS,-1,"{'lat': 46.3745, 'lon': -117.01539}",-18.0,-18.0,-18.0,0.04
198,MQT,-1,"{'lat': 46.353640000000006, 'lon': -87.39536}",-11.0,-11.0,-11.0,0.04
211,OME,-1,"{'lat': 64.5122, 'lon': -165.44525}",-3.0,-3.0,-3.0,0.04
216,OTZ,-1,"{'lat': 66.88468, 'lon': -162.59855}",-10.0,-10.0,-10.0,0.04
246,ROW,-1,"{'lat': 33.301559999999995, 'lon': -104.53056}",24.0,24.0,24.0,0.04
272,SPS,-1,"{'lat': 33.9888, 'lon': -98.49189}",23.0,23.0,23.0,0.04
295,VLD,-1,"{'lat': 30.7825, 'lon': -83.27672}",-9.0,-9.0,-9.0,0.04
1574,LAX,00,"{'lat': 33.94254, 'lon': -118.40807}",-6.88,-29.0,41.0,25.0
2488,SFO,00,"{'lat': 37.619, 'lon': -122.37483999999999}",6.19,-37.0,129.0,16.0
2464,SEA,00,"{'lat': 47.44898, 'lon': -122.30931000000001}",4.42,-18.0,41.0,12.0
2373,SAN,00,"{'lat': 32.73356, 'lon': -117.18966}",26.18,-13.0,118.0,11.0
2158,PHX,00,"{'lat': 33.43417, 'lon': -112.00806000000001}",18.3,-3.0,84.0,10.0
1551,LAS,00,"{'lat': 36.08036, 'lon': -115.15233}",2.33,-23.0,38.0,9.0
913,DEN,00,"{'lat': 39.85841, 'lon': -104.667}",18.12,-12.0,53.0,8.0
556,BOS,00,"{'lat': 42.36435, 'lon': -71.00518000000001}",-2.71,-17.0,53.0,7.0
936,DFW,00,"{'lat': 32.89595, 'lon': -97.0372}",23.57,-14.0,141.0,7.0
1128,FLL,00,"{'lat': 26.07258, 'lon': -80.15275}",2.0,-23.0,20.0,7.0
2055,ORD,00,"{'lat': 41.9796, 'lon': -87.90446}",35.43,-5.0,113.0,7.0
2114,PDX,00,"{'lat': 45.58872, 'lon': -122.5975}",24.43,-15.0,115.0,7.0
1279,HNL,00,"{'lat': 21.31869, 'lon': -157.92241}",-6.8,-32.0,18.0,5.0
1363,IAH,00,"{'lat': 29.98047, 'lon': -95.33972}",13.2,0.0,47.0,5.0
1488,JFK,00,"{'lat': 40.63975, 'lon': -73.77893}",10.75,-3.0,33.0,4.0
1733,MCO,00,"{'lat': 28.428890000000003, 'lon': -81.31603}",2.0,-6.0,17.0,4.0
2612,SNA,00,"{'lat': 33.67566, 'lon': -117.86822}",3.5,-32.0,23.0,4.0
369,ANC,00,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-20.33,-32.0,-13.0,3.0
1060,EWR,00,"{'lat': 40.6925, 'lon': -74.16866}",8.67,-19.0,60.0,3.0
1760,MDW,00,"{'lat': 41.78598, 'lon': -87.75242}",-12.33,-16.0,-9.0,3.0
1919,MSP,00,"{'lat': 44.88055, 'lon': -93.21692}",24.67,-5.0,72.0,3.0
2037,ONT,00,"{'lat': 34.056, 'lon': -117.60118999999999}",13.33,-7.0,26.0,3.0
2352,RSW,00,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",9.33,-23.0,55.0,3.0
2551,SJU,00,"{'lat': 18.439420000000002, 'lon': -66.00183}",1.0,-26.0,21.0,3.0
2591,SMF,00,"{'lat': 38.69542, 'lon': -121.59076999999999}",30.0,15.0,55.0,3.0
2696,TPA,00,"{'lat': 27.97547, 'lon': -82.53325}",12.0,-9.0,50.0,3.0
615,BUF,00,"{'lat': 42.94052, 'lon': -78.73217}",-11.5,-12.0,-11.0,2.0
1104,FAT,00,"{'lat': 36.77619, 'lon': -119.71813999999999}",31.5,-1.0,64.0,2.0
1299,HOU,00,"{'lat': 29.64542, 'lon': -95.27889}",35.0,31.0,39.0,2.0
1990,OGG,00,"{'lat': 20.89865, 'lon': -156.43046}",-10.5,-21.0,0.0,2.0
2095,PBI,00,"{'lat': 26.683159999999997, 'lon': -80.09559}",1.0,-4.0,6.0,2.0
2138,PHL,00,"{'lat': 39.87195, 'lon': -75.24114}",-9.5,-22.0,3.0,2.0
2318,RNO,00,"{'lat': 39.49858, 'lon': -119.76806}",10.5,-3.0,24.0,2.0
2533,SJC,00,"{'lat': 37.36186, 'lon': -121.92901}",-3.0,-9.0,3.0,2.0
2571,SLC,00,"{'lat': 40.78839, 'lon': -111.97776999999999}",6.5,-2.0,15.0,2.0
350,ALB,00,"{'lat': 42.74812, 'lon': -73.80298}",-14.0,-14.0,-14.0,1.0
524,BNA,00,"{'lat': 36.12448, 'lon': -86.67818}",13.0,13.0,13.0,1.0
582,BQN,00,"{'lat': 18.49486, 'lon': -67.12944}",11.0,11.0,11.0,1.0
647,BWI,00,"{'lat': 39.1754, 'lon': -76.6682}",-15.0,-15.0,-15.0,1.0
666,BZN,00,"{'lat': 45.7769, 'lon': -111.15301000000001}",-20.0,-20.0,-20.0,1.0
739,CLE,00,"{'lat': 41.41089, 'lon': -81.8494}",-3.0,-3.0,-3.0,1.0
880,DAY,00,"{'lat': 39.90238, 'lon': -84.21938}",-6.0,-6.0,-6.0,1.0
1043,EUG,00,"{'lat': 44.123259999999995, 'lon': -123.21869}",31.0,31.0,31.0,1.0
1091,FAI,00,"{'lat': 64.81368, 'lon': -147.85967}",-17.0,-17.0,-17.0,1.0
1124,FLG,00,"{'lat': 35.13845, 'lon': -111.67121999999999}",26.0,26.0,26.0,1.0
1182,GEG,00,"{'lat': 47.619859999999996, 'lon': -117.53383999999998}",35.0,35.0,35.0,1.0
1362,IAG,00,"{'lat': 43.10726, 'lon': -78.94538}",4.0,4.0,4.0,1.0
1649,LGB,00,"{'lat': 33.81772, 'lon': -118.15161}",-28.0,-28.0,-28.0,1.0
1665,LIH,00,"{'lat': 21.97598, 'lon': -159.33896000000001}",32.0,32.0,32.0,1.0
1682,LIT,00,"{'lat': 34.7294, 'lon': -92.22425}",17.0,17.0,17.0,1.0
1780,MEM,00,"{'lat': 35.04242, 'lon': -89.97667}",35.0,35.0,35.0,1.0
1828,MIA,00,"{'lat': 25.79325, 'lon': -80.29056}",-5.0,-5.0,-5.0,1.0
1915,MSO,00,"{'lat': 46.916309999999996, 'lon': -114.09056000000001}",35.0,35.0,35.0,1.0
1940,MSY,00,"{'lat': 29.99339, 'lon': -90.25803}",-9.0,-9.0,-9.0,1.0
1971,OAK,00,"{'lat': 37.72129, 'lon': -122.22072}",64.0,64.0,64.0,1.0
2223,PSE,00,"{'lat': 18.0083, 'lon': -66.56300999999999}",-2.0,-2.0,-2.0,1.0
2273,RDM,00,"{'lat': 44.25407, 'lon': -121.14996000000001}",-3.0,-3.0,-3.0,1.0
2279,RDU,00,"{'lat': 35.87764, 'lon': -78.78747}",8.0,8.0,8.0,1.0
2392,SAT,00,"{'lat': 29.533690000000004, 'lon': -98.46978}",102.0,102.0,102.0,1.0
2421,SBA,00,"{'lat': 34.42621, 'lon': -119.84037}",43.0,43.0,43.0,1.0
2642,STL,00,"{'lat': 38.747690000000006, 'lon': -90.35999}",85.0,85.0,85.0,1.0
2738,TUS,00,"{'lat': 32.11608, 'lon': -110.94103}",87.0,87.0,87.0,1.0
1575,LAX,01,"{'lat': 33.94254, 'lon': -118.40807}",12.5,-23.0,106.0,18.0
2465,SEA,01,"{'lat': 47.44898, 'lon': -122.30931000000001}",15.6,-31.0,69.0,15.0
1552,LAS,01,"{'lat': 36.08036, 'lon': -115.15233}",20.38,-29.0,96.0,13.0
2159,PHX,01,"{'lat': 33.43417, 'lon': -112.00806000000001}",10.5,-15.0,38.0,10.0
2489,SFO,01,"{'lat': 37.619, 'lon': -122.37483999999999}",5.3,-26.0,42.0,10.0
2374,SAN,01,"{'lat': 32.73356, 'lon': -117.18966}",13.67,-22.0,60.0,6.0
370,ANC,01,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-2.75,-29.0,39.0,4.0
914,DEN,01,"{'lat': 39.85841, 'lon': -104.667}",3.5,0.0,9.0,4.0
1489,JFK,01,"{'lat': 40.63975, 'lon': -73.77893}",9.33,-17.0,42.0,3.0
2115,PDX,01,"{'lat': 45.58872, 'lon': -122.5975}",3.67,-23.0,26.0,3.0
1129,FLL,01,"{'lat': 26.07258, 'lon': -80.15275}",-4.5,-22.0,13.0,2.0
1280,HNL,01,"{'lat': 21.31869, 'lon': -157.92241}",-8.5,-10.0,-7.0,2.0
1364,IAH,01,"{'lat': 29.98047, 'lon': -95.33972}",-1.0,-2.0,0.0,2.0
2056,ORD,01,"{'lat': 41.9796, 'lon': -87.90446}",3.0,-12.0,18.0,2.0
2534,SJC,01,"{'lat': 37.36186, 'lon': -121.92901}",-7.0,-26.0,12.0,2.0
2552,SJU,01,"{'lat': 18.439420000000002, 'lon': -66.00183}",-17.5,-23.0,-12.0,2.0
2572,SLC,01,"{'lat': 40.78839, 'lon': -111.97776999999999}",22.0,-13.0,57.0,2.0
2592,SMF,01,"{'lat': 38.69542, 'lon': -121.59076999999999}",15.0,-8.0,38.0,2.0
304,ABQ,01,"{'lat': 35.04022, 'lon': -106.60918999999998}",10.0,10.0,10.0,1.0
431,AUS,01,"{'lat': 30.19453, 'lon': -97.66986999999999}",9.0,9.0,9.0,1.0
477,BFL,01,"{'lat': 35.4336, 'lon': -119.05677}",-12.0,-12.0,-12.0,1.0
583,BQN,01,"{'lat': 18.49486, 'lon': -67.12944}",12.0,12.0,12.0,1.0
779,CMH,01,"{'lat': 39.99799, 'lon': -82.89188}",-13.0,-13.0,-13.0,1.0
937,DFW,01,"{'lat': 32.89595, 'lon': -97.0372}",109.0,109.0,109.0,1.0
1023,ELP,01,"{'lat': 31.80667, 'lon': -106.37781000000001}",36.0,36.0,36.0,1.0
1920,MSP,01,"{'lat': 44.88055, 'lon': -93.21692}",13.0,13.0,13.0,1.0
1972,OAK,01,"{'lat': 37.72129, 'lon': -122.22072}",-15.0,-15.0,-15.0,1.0
2038,ONT,01,"{'lat': 34.056, 'lon': -117.60118999999999}",121.0,121.0,121.0,1.0
2319,RNO,01,"{'lat': 39.49858, 'lon': -119.76806}",-8.0,-8.0,-8.0,1.0
2739,TUS,01,"{'lat': 32.11608, 'lon': -110.94103}",23.0,23.0,23.0,1.0
1576,LAX,02,"{'lat': 33.94254, 'lon': -118.40807}",-5.0,-37.0,20.0,11.0
1490,JFK,02,"{'lat': 40.63975, 'lon': -73.77893}",-9.0,-25.0,37.0,9.0
2490,SFO,02,"{'lat': 37.619, 'lon': -122.37483999999999}",0.71,-10.0,8.0,7.0
405,ATL,02,"{'lat': 33.640440000000005, 'lon': -84.42694}",4.5,-14.0,55.0,6.0
1061,EWR,02,"{'lat': 40.6925, 'lon': -74.16866}",-7.6,-38.0,49.0,5.0
2057,ORD,02,"{'lat': 41.9796, 'lon': -87.90446}",6.0,-20.0,30.0,5.0
1553,LAS,02,"{'lat': 36.08036, 'lon': -115.15233}",31.25,14.0,71.0,4.0
2466,SEA,02,"{'lat': 47.44898, 'lon': -122.30931000000001}",9.25,-17.0,43.0,4.0
371,ANC,02,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-9.67,-25.0,17.0,3.0
1343,IAD,02,"{'lat': 38.94453, 'lon': -77.45581}",14.0,-22.0,77.0,3.0
1829,MIA,02,"{'lat': 25.79325, 'lon': -80.29056}",-3.0,-10.0,4.0,3.0
2116,PDX,02,"{'lat': 45.58872, 'lon': -122.5975}",8.33,-2.0,14.0,3.0
2553,SJU,02,"{'lat': 18.439420000000002, 'lon': -66.00183}",19.67,-11.0,80.0,3.0
584,BQN,02,"{'lat': 18.49486, 'lon': -67.12944}",5.0,-4.0,14.0,2.0
740,CLE,02,"{'lat': 41.41089, 'lon': -81.8494}",-18.5,-20.0,-17.0,2.0
987,DTW,02,"{'lat': 42.21206, 'lon': -83.34884}",16.0,-17.0,49.0,2.0
1130,FLL,02,"{'lat': 26.07258, 'lon': -80.15275}",-3.0,-5.0,-1.0,2.0
1734,MCO,02,"{'lat': 28.428890000000003, 'lon': -81.31603}",2.0,1.0,3.0,2.0
2160,PHX,02,"{'lat': 33.43417, 'lon': -112.00806000000001}",27.5,22.0,33.0,2.0
432,AUS,02,"{'lat': 30.19453, 'lon': -97.66986999999999}",-7.0,-7.0,-7.0,1.0
557,BOS,02,"{'lat': 42.36435, 'lon': -71.00518000000001}",-26.0,-26.0,-26.0,1.0
915,DEN,02,"{'lat': 39.85841, 'lon': -104.667}",2.0,2.0,2.0,1.0
938,DFW,02,"{'lat': 32.89595, 'lon': -97.0372}",276.0,276.0,276.0,1.0
1365,IAH,02,"{'lat': 29.98047, 'lon': -95.33972}",27.0,27.0,27.0,1.0
1408,IND,02,"{'lat': 39.71733, 'lon': -86.29438}",-17.0,-17.0,-17.0,1.0
1941,MSY,02,"{'lat': 29.99339, 'lon': -90.25803}",36.0,36.0,36.0,1.0
2224,PSE,02,"{'lat': 18.0083, 'lon': -66.56300999999999}",-16.0,-16.0,-16.0,1.0
2375,SAN,02,"{'lat': 32.73356, 'lon': -117.18966}",-18.0,-18.0,-18.0,1.0
2393,SAT,02,"{'lat': 29.533690000000004, 'lon': -98.46978}",-11.0,-11.0,-11.0,1.0
2593,SMF,02,"{'lat': 38.69542, 'lon': -121.59076999999999}",-10.0,-10.0,-10.0,1.0
1577,LAX,03,"{'lat': 33.94254, 'lon': -118.40807}",2.18,-20.0,49.0,11.0
558,BOS,03,"{'lat': 42.36435, 'lon': -71.00518000000001}",-14.44,-31.0,28.0,9.0
1062,EWR,03,"{'lat': 40.6925, 'lon': -74.16866}",-9.25,-35.0,20.0,8.0
1491,JFK,03,"{'lat': 40.63975, 'lon': -73.77893}",-1.88,-36.0,64.0,8.0
2058,ORD,03,"{'lat': 41.9796, 'lon': -87.90446}",-1.71,-20.0,24.0,7.0
760,CLT,03,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-3.5,-17.0,4.0,6.0
1344,IAD,03,"{'lat': 38.94453, 'lon': -77.45581}",22.17,-11.0,68.0,6.0
2139,PHL,03,"{'lat': 39.87195, 'lon': -75.24114}",-8.83,-31.0,30.0,6.0
939,DFW,03,"{'lat': 32.89595, 'lon': -97.0372}",6.0,-13.0,24.0,5.0
1366,IAH,03,"{'lat': 29.98047, 'lon': -95.33972}",18.4,-6.0,47.0,5.0
2491,SFO,03,"{'lat': 37.619, 'lon': -122.37483999999999}",10.8,-27.0,109.0,5.0
406,ATL,03,"{'lat': 33.640440000000005, 'lon': -84.42694}",-9.25,-30.0,4.0,4.0
1131,FLL,03,"{'lat': 26.07258, 'lon': -80.15275}",11.5,6.0,20.0,4.0
988,DTW,03,"{'lat': 42.21206, 'lon': -83.34884}",-9.0,-26.0,5.0,3.0
1735,MCO,03,"{'lat': 28.428890000000003, 'lon': -81.31603}",14.0,-3.0,45.0,3.0
1921,MSP,03,"{'lat': 44.88055, 'lon': -93.21692}",-7.33,-17.0,8.0,3.0
2554,SJU,03,"{'lat': 18.439420000000002, 'lon': -66.00183}",-6.0,-32.0,35.0,3.0
2697,TPA,03,"{'lat': 27.97547, 'lon': -82.53325}",6.67,-8.0,25.0,3.0
648,BWI,03,"{'lat': 39.1754, 'lon': -76.6682}",-12.0,-20.0,-4.0,2.0
842,CVG,03,"{'lat': 39.04614, 'lon': -84.66216999999999}",-13.5,-16.0,-11.0,2.0
916,DEN,03,"{'lat': 39.85841, 'lon': -104.667}",-6.5,-13.0,0.0,2.0
1830,MIA,03,"{'lat': 25.79325, 'lon': -80.29056}",13.0,4.0,22.0,2.0
2161,PHX,03,"{'lat': 33.43417, 'lon': -112.00806000000001}",6.0,-16.0,28.0,2.0
2467,SEA,03,"{'lat': 47.44898, 'lon': -122.30931000000001}",-16.0,-22.0,-10.0,2.0
372,ANC,03,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-9.0,-9.0,-9.0,1.0
433,AUS,03,"{'lat': 30.19453, 'lon': -97.66986999999999}",25.0,25.0,25.0,1.0
525,BNA,03,"{'lat': 36.12448, 'lon': -86.67818}",-10.0,-10.0,-10.0,1.0
585,BQN,03,"{'lat': 18.49486, 'lon': -67.12944}",-29.0,-29.0,-29.0,1.0
741,CLE,03,"{'lat': 41.41089, 'lon': -81.8494}",11.0,11.0,11.0,1.0
780,CMH,03,"{'lat': 39.99799, 'lon': -82.89188}",-24.0,-24.0,-24.0,1.0
1092,FAI,03,"{'lat': 64.81368, 'lon': -147.85967}",-31.0,-31.0,-31.0,1.0
1554,LAS,03,"{'lat': 36.08036, 'lon': -115.15233}",10.0,10.0,10.0,1.0
1717,MCI,03,"{'lat': 39.29761, 'lon': -94.71391}",6.0,6.0,6.0,1.0
2096,PBI,03,"{'lat': 26.683159999999997, 'lon': -80.09559}",50.0,50.0,50.0,1.0
2189,PIT,03,"{'lat': 40.49147, 'lon': -80.23286999999999}",13.0,13.0,13.0,1.0
2225,PSE,03,"{'lat': 18.0083, 'lon': -66.56300999999999}",-1.0,-1.0,-1.0,1.0
2353,RSW,03,"{'lat': 26.536170000000002, 'lon': -81.75516999999999}",36.0,36.0,36.0,1.0
1492,JFK,04,"{'lat': 40.63975, 'lon': -73.77893}",-6.0,-25.0,20.0,8.0
1578,LAX,04,"{'lat': 33.94254, 'lon': -118.40807}",107.57,-23.0,847.0,7.0
407,ATL,04,"{'lat': 33.640440000000005, 'lon': -84.42694}",-4.0,-22.0,7.0,6.0
559,BOS,04,"{'lat': 42.36435, 'lon': -71.00518000000001}",9.17,-16.0,46.0,6.0
2468,SEA,04,"{'lat': 47.44898, 'lon': -122.30931000000001}",-8.0,-27.0,14.0,6.0
1345,IAD,04,"{'lat': 38.94453, 'lon': -77.45581}",1.0,-11.0,22.0,4.0
1367,IAH,04,"{'lat': 29.98047, 'lon': -95.33972}",-8.75,-13.0,-4.0,4.0
1922,MSP,04,"{'lat': 44.88055, 'lon': -93.21692}",-7.75,-23.0,8.0,4.0
2492,SFO,04,"{'lat': 37.619, 'lon': -122.37483999999999}",-7.75,-18.0,1.0,4.0
1063,EWR,04,"{'lat': 40.6925, 'lon': -74.16866}",7.67,-16.0,24.0,3.0
1132,FLL,04,"{'lat': 26.07258, 'lon': -80.15275}",37.67,25.0,55.0,3.0
1831,MIA,04,"{'lat': 25.79325, 'lon': -80.29056}",27.67,-5.0,57.0,3.0
373,ANC,04,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-22.5,-24.0,-21.0,2.0
1555,LAS,04,"{'lat': 36.08036, 'lon': -115.15233}",-22.5,-26.0,-19.0,2.0
2059,ORD,04,"{'lat': 41.9796, 'lon': -87.90446}",17.0,-9.0,43.0,2.0
2117,PDX,04,"{'lat': 45.58872, 'lon': -122.5975}",-27.0,-36.0,-18.0,2.0
2162,PHX,04,"{'lat': 33.43417, 'lon': -112.00806000000001}",96.5,-3.0,196.0,2.0
649,BWI,04,"{'lat': 39.1754, 'lon': -76.6682}",-15.0,-15.0,-15.0,1.0
917,DEN,04,"{'lat': 39.85841, 'lon': -104.667}",-2.0,-2.0,-2.0,1.0
940,DFW,04,"{'lat': 32.89595, 'lon': -97.0372}",1.0,1.0,1.0,1.0
1736,MCO,04,"{'lat': 28.428890000000003, 'lon': -81.31603}",48.0,48.0,48.0,1.0
2097,PBI,04,"{'lat': 26.683159999999997, 'lon': -80.09559}",-9.0,-9.0,-9.0,1.0
2140,PHL,04,"{'lat': 39.87195, 'lon': -75.24114}",29.0,29.0,29.0,1.0
2555,SJU,04,"{'lat': 18.439420000000002, 'lon': -66.00183}",18.0,18.0,18.0,1.0
2573,SLC,04,"{'lat': 40.78839, 'lon': -111.97776999999999}",-29.0,-29.0,-29.0,1.0
1832,MIA,05,"{'lat': 25.79325, 'lon': -80.29056}",8.5,-16.0,96.0,6.0
2469,SEA,05,"{'lat': 47.44898, 'lon': -122.30931000000001}",0.75,-35.0,40.0,4.0
761,CLT,05,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-12.0,-31.0,5.0,3.0
2163,PHX,05,"{'lat': 33.43417, 'lon': -112.00806000000001}",-9.33,-17.0,-5.0,3.0
918,DEN,05,"{'lat': 39.85841, 'lon': -104.667}",-16.5,-24.0,-9.0,2.0
1579,LAX,05,"{'lat': 33.94254, 'lon': -118.40807}",-28.0,-33.0,-23.0,2.0
374,ANC,05,"{'lat': 61.174319999999994, 'lon': -149.99618999999998}",-18.0,-18.0,-18.0,1.0
408,ATL,05,"{'lat': 33.640440000000005, 'lon': -84.42694}",10.0,10.0,10.0,1.0
515,BLI,05,"{'lat': 48.79275, 'lon': -122.53753}",-28.0,-28.0,-28.0,1.0
560,BOS,05,"{'lat': 42.36435, 'lon': -71.00518000000001}",15.0,15.0,15.0,1.0
1064,EWR,05,"{'lat': 40.6925, 'lon': -74.16866}",-19.0,-19.0,-19.0,1.0
1133,FLL,05,"{'lat': 26.07258, 'lon': -80.15275}",-11.0,-11.0,-11.0,1.0
1441,ITO,05,"{'lat': 19.72026, 'lon': -155.04847}",-6.0,-6.0,-6.0,1.0
1493,JFK,05,"{'lat': 40.63975, 'lon': -73.77893}",11.0,11.0,11.0,1.0
1520,KOA,05,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",5.0,5.0,5.0,1.0
1991,OGG,05,"{'lat': 20.89865, 'lon': -156.43046}",-11.0,-11.0,-11.0,1.0
2060,ORD,05,"{'lat': 41.9796, 'lon': -87.90446}",8.0,8.0,8.0,1.0
2118,PDX,05,"{'lat': 45.58872, 'lon': -122.5975}",-11.0,-11.0,-11.0,1.0
409,ATL,06,"{'lat': 33.640440000000005, 'lon': -84.42694}",-3.33,-15.0,5.0,3.0
941,DFW,06,"{'lat': 32.89595, 'lon': -97.0372}",-7.33,-12.0,-1.0,3.0
1065,EWR,06,"{'lat': 40.6925, 'lon': -74.16866}",-0.33,-11.0,6.0,3.0
1923,MSP,06,"{'lat': 44.88055, 'lon': -93.21692}",1.67,-4.0,9.0,3.0
1281,HNL,06,"{'lat': 21.31869, 'lon': -157.92241}",3.5,-4.0,11.0,2.0
1368,IAH,06,"{'lat': 29.98047, 'lon': -95.33972}",-13.0,-21.0,-5.0,2.0
1580,LAX,06,"{'lat': 33.94254, 'lon': -118.40807}",44.0,0.0,88.0,2.0
1666,LIH,06,"{'lat': 21.97598, 'lon': -159.33896000000001}",-7.0,-12.0,-2.0,2.0
1737,MCO,06,"{'lat': 28.428890000000003, 'lon': -81.31603}",5.5,-9.0,20.0,2.0
1833,MIA,06,"{'lat': 25.79325, 'lon': -80.29056}",-5.0,-11.0,1.0,2.0
2493,SFO,06,"{'lat': 37.619, 'lon': -122.37483999999999}",-1.5,-12.0,9.0,2.0
587,BRD,06,"{'lat': 46.397859999999994, 'lon': -94.13723}",-3.0,-3.0,-3.0,1.0
762,CLT,06,"{'lat': 35.214009999999995, 'lon': -80.94313000000001}",-36.0,-36.0,-36.0,1.0
989,DTW,06,"{'lat': 42.21206, 'lon': -83.34884}",-21.0,-21.0,-21.0,1.0
1442,ITO,06,"{'lat': 19.72026, 'lon': -155.04847}",-4.0,-4.0,-4.0,1.0
1521,KOA,06,"{'lat': 19.738770000000002, 'lon': -156.04563000000002}",-6.0,-6.0,-6.0,1.0
1992,OGG,06,"{'lat': 20.89865, 'lon': -156.43046}",-1.0,-1.0,-1.0,1.0
2061,ORD,06,"{'lat': 41.9796, 'lon': -87.90446}",-14.0,-14.0,-14.0,1.0
2470,SEA,06,"{'lat': 47.44898, 'lon': -122.30931000000001}",0.0,0.0,0.0,1.0
2062,ORD,07,"{'lat': 41.9796, 'lon': -87.90446}",-5.11,-29.0,19.0,19.0
410,ATL,07,"{'lat': 33.640440000000005, 'lon': -84.42694}",-10.39,-28.0,39.0,18.0
919,DEN,07,"{'lat': 39.85841, 'lon': -104.667}",3.76,-12.0,26.0,17.0
2164,PHX,07,"{'lat': 33.43417, 'lon': -112.00806000000001}",22.69,-13.0,156.0,13.0
2494,SFO,07,"{'lat': 37.619, 'lon': -122.37483999999999}",-4.67,-23.0,17.0,12.0
942,DFW,07,"{'lat': 32.89595, 'lon': -97.0372}",37.09,-24.0,376.0,11.0
990,DTW,07,"{'lat': 42.21206, 'lon': -83.34884}",-12.91,-31.0,3.0,11.0
1494,JFK,07,"{'lat': 40.63975, 'lon': -73.77893}",4.4,-25.0,161.0,10.0
1066,EWR,07,"{'lat': 40.6925, 'lon': -74.16866}",24.86,-22.0,226.0,7.0
2574,SLC,07,"{'lat': 40.78839, 'lon': -111.97776999999999}",3.0,-13.0,18.0,7.0
1282,HNL,07,"{'lat': 21.31869, 'lon': -157.92241}",18.5,-9.0,111.0,6.0
1346,IAD,07,"{'lat': 38.94453, 'lon': -77.45581}",-1.33,-19.0,14.0,6.0
561,BOS,07,"{'lat': 42.36435, 'lon': -71.00518000000001}",-14.2,-33.0,1.0,5.0
1369,IAH,07,"{'lat': 29.98047, 'lon': -95.33972}",11.0,-5.0,28.0,5.0
1581,LAX,07,"{'lat': 33.94254, 'lon': -118.40807}",-8.6,-16.0,-2.0,5.0
1834,MIA,07,"{'lat': 25.79325, 'lon': -80.29056}",25.2,-13.0,102.0,5.0
1738,MCO,07,"{'lat': 28.428890000000003, 'lon': -81.31603}",23.25,-7.0,85.0,4.0
650,BWI,07,"{'lat': 39.1754, 'lon': -76.6682}",-20.0,-26.0,-13.0,3.0
